1,441076
2,510550
3,516122
4,518475
5,519088
6,525524
7,525782
8,526098
9,526493
10,526721
11,528667
12,528812
13,545955
14,546082
15,547430
16,547900
17,547921
18,548008
19,551767
20,560952
21,561548
22,563145
23,563313
24,563614
25,563682
26,564707
27,565224
28,566739
29,566739
30,566745
31,566769
32,566788
33,566788
34,566805
35,566817
36,569008
37,569044
38,569082
39,569246
40,569291
41,569341
42,569446
43,569464
44,569464
45,569473
46,569570
47,569585
48,571236
49,571239
50,571266
51,571622
52,571643
53,571706
54,571711
55,571980
56,577957
57,578176
58,578206
59,578288
60,578327
61,581979
62,581984
63,581985
64,582073
65,582077
66,582107
67,582107
68,582451
69,582670
70,582699
71,582725
72,582741
73,582910
74,582910
75,582911
76,582911
77,583846
78,583854
79,583857
80,583954
81,583972
82,583972
83,583972
84,583976
85,584159
86,584159
87,584159
88,584378
89,584396
90,584400
91,584426
92,584426
93,584426
94,584437
95,584499
96,584516
97,584518
98,584604
99,584635
100,584635
