0,16282
1,19563
2,19609
3,19609
4,19609
5,19659
6,19674
7,19692
8,19928
9,19928
10,19928
11,19928
12,20070
13,20070
14,20072
15,20072
16,20072
17,20072
18,20072
19,20072
20,20072
21,20072
22,20072
23,20072
24,20072
25,20072
26,20072
27,20072
28,20072
29,20072
30,20072
31,20072
32,20072
33,20072
34,20072
35,20076
36,20076
37,20088
38,20088
39,20088
40,20088
41,20088
42,20088
43,20097
44,20097
45,20097
46,20097
47,20097
48,20121
49,20121
50,20121
51,20121
52,20121
53,20121
54,20121
55,20121
56,20121
57,20121
58,20121
59,20121
60,20121
61,20132
62,20132
63,20132
64,20132
65,20132
66,20132
67,20132
68,20132
69,20132
70,20132
71,20132
72,20132
73,20132
74,20132
75,20132
76,20132
77,20132
78,20132
79,20132
80,20132
81,20132
82,20132
83,20132
84,20132
85,20132
86,20132
87,20132
88,20132
89,20132
90,20132
91,20132
92,20132
93,20132
94,20132
95,20132
96,20132
97,20132
98,20139
99,20139
