0,0
1,11074
2,11074
3,11074
4,11074
5,14636
6,14636
7,14636
8,14636
9,14636
10,14681
11,14681
12,14681
13,14681
14,14681
15,15191
16,15191
17,15191
18,15191
19,15191
20,15191
21,15191
22,15191
23,15191
24,15191
25,15191
26,15191
27,15191
28,15191
29,15191
30,15191
31,15191
32,15191
33,15191
34,15191
35,15191
36,15191
37,15191
38,15191
39,15191
40,15191
41,15191
42,15191
43,15191
44,15191
45,15191
46,15191
47,15191
48,15191
49,15191
50,15191
51,15191
52,15191
53,15191
54,15191
55,15191
56,15191
57,15191
58,15191
59,15191
60,15191
61,15191
62,15191
63,15191
64,15191
65,15191
66,15191
67,15191
68,15191
69,15191
70,15191
71,15191
72,15191
73,15191
74,15191
75,15191
76,15191
77,15191
78,15191
79,15191
80,15191
81,15191
82,15191
83,15191
84,15191
85,15191
86,15191
87,15191
88,15191
89,15191
90,15191
91,15191
92,15191
93,15191
94,15191
95,15191
96,15191
97,15191
98,15191
99,15191
