1, 320009
2, 325218
3, 327589
4, 330502
5, 332197
6, 344899
7, 345707
8, 347478
9, 355613
10, 355730
11, 355893
12, 356008
13, 374789
14, 375067
15, 375379
16, 375563
17, 375865
18, 375951
19, 376055
20, 376163
21, 376171
22, 376262
23, 376350
24, 376406
25, 378664
26, 378731
27, 378787
28, 378833
29, 378885
30, 379595
31, 379602
32, 379743
33, 379757
34, 379765
35, 379967
36, 380174
37, 380248
