0,120475
1,156239
2,156394
3,156394
4,156457
5,156483
6,156483
7,156808
8,156844
9,156862
10,156862
11,156864
12,169754
13,169754
14,170038
15,170038
16,170083
17,170847
18,170847
19,170847
20,170857
21,171559
22,171561
23,171643
24,171653
25,171653
26,171666
27,171666
28,171706
29,171712
30,171750
31,171750
32,171750
33,171787
34,171787
35,171787
36,171819
37,175627
38,176948
39,177407
40,177468
41,177601
42,180111
43,180446
44,182653
45,182708
46,182727
47,182783
48,183023
49,185916
50,185947
51,185958
52,186157
53,186295
54,186381
55,186477
56,186716
57,186784
58,186843
59,187243
60,187261
61,187293
62,187866
63,187896
64,187896
65,187896
66,187949
67,187959
68,187998
69,188012
70,188060
71,188060
72,188063
73,188213
74,188279
75,188338
76,188354
77,188354
78,188386
79,188411
80,191395
81,191560
82,191720
83,191720
84,191732
85,191737
86,191740
87,191749
88,191756
89,191794
90,191857
91,191857
92,191857
93,191870
94,191871
95,191873
96,191873
97,191873
