0,0
1,11826
2,12723
3,12723
4,12723
5,12743
6,12743
7,12743
8,12747
9,12747
10,12747
11,12747
12,12784
13,12784
14,12784
15,12784
16,12784
17,12806
18,12806
19,12813
20,12813
21,12813
22,12813
23,12813
24,12813
25,12813
26,12813
27,12813
28,12813
29,12813
30,12813
31,12813
32,12813
33,12813
34,12813
35,12813
36,12813
37,12885
38,12911
39,12911
40,12958
41,12958
42,13011
43,13039
44,13039
45,13039
46,13039
47,13039
48,13053
49,13053
50,13053
51,13072
52,13104
53,13158
54,13158
55,13158
56,13158
57,13158
58,13158
59,13158
60,13158
61,13158
62,13158
63,13186
64,13186
65,13186
66,13186
67,13186
68,13186
69,13186
70,13186
71,13186
72,13194
73,13196
74,13212
75,13212
76,13212
77,13212
78,13212
79,13212
80,13212
81,13758
82,13758
83,13758
84,13758
85,13758
86,13758
87,13758
88,13758
89,13758
90,13758
91,13758
92,13758
93,13758
94,13758
95,13758
96,13758
97,13758
