0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,657
13,657
14,657
15,657
16,657
17,657
18,657
19,657
20,657
21,657
22,657
23,657
24,657
25,657
26,657
27,657
28,657
29,657
30,657
31,657
32,657
33,657
34,657
35,657
36,657
37,657
38,657
39,657
40,657
41,657
42,657
43,657
44,657
45,657
46,657
47,657
48,657
49,657
50,657
51,657
52,657
53,657
54,657
55,657
56,657
57,657
58,657
59,657
60,657
61,657
62,657
63,657
64,657
65,657
66,657
67,657
68,657
69,657
70,657
71,657
72,657
73,657
74,657
75,657
76,657
77,657
78,657
79,657
80,657
81,657
82,657
83,657
84,657
85,657
86,657
87,657
88,657
89,657
90,657
91,657
92,657
93,657
94,657
95,657
96,657
97,657
