0,939770
1,1065667
2,1068059
3,1070248
4,1072264
5,1073373
6,1074183
7,1075604
8,1075867
9,1080598
10,1081259
11,1091325
12,1091646
13,1091683
14,1091824
15,1092547
16,1093355
17,1093573
18,1114938
19,1115094
20,1115415
21,1115511
22,1115665
23,1116103
24,1116526
25,1116597
26,1116699
27,1116991
28,1117033
29,1117059
30,1117195
31,1117556
32,1117860
33,1117891
34,1118016
35,1118079
36,1118098
37,1118809
38,1118852
39,1118861
40,1118969
41,1118973
42,1119154
43,1119174
44,1119196
45,1121803
46,1121916
47,1122759
48,1122759
49,1122853
50,1122947
51,1123112
52,1123124
53,1123131
54,1123137
55,1123137
56,1123146
57,1123159
58,1123206
59,1123309
60,1123309
61,1123364
62,1123364
63,1123407
64,1123412
65,1123422
66,1123464
67,1123473
68,1123493
69,1123587
70,1123770
71,1123829
72,1123836
73,1123863
74,1123916
75,1123916
76,1123919
77,1123940
78,1123961
79,1124252
80,1124299
81,1124299
82,1124423
83,1124427
84,1124436
85,1124436
86,1124647
87,1124647
88,1124657
89,1124664
90,1124664
91,1126145
92,1126145
93,1126147
94,1126305
95,1126317
96,1126317
97,1126317
98,1127131
99,1127158
100,1127211
101,1127211
102,1127211
103,1127211
