0,115247
1,182429
2,184626
3,184771
4,185269
5,185488
6,185516
7,185525
8,185935
9,186628
10,186634
11,186918
12,186924
13,186926
14,186965
15,186973
16,187060
17,187060
18,187114
19,187114
20,187751
21,187751
22,187753
23,187753
24,187753
25,187753
26,187753
27,187767
28,187767
29,187767
30,187767
31,187767
32,187767
33,187767
34,187767
35,187767
36,187767
37,188131
38,188178
39,188178
40,188178
41,188178
42,188178
43,188178
44,188178
45,188178
46,188178
47,188184
48,188184
49,188184
50,188184
51,188184
52,188184
53,188184
54,188184
55,188184
56,188184
57,188184
58,188184
59,188184
60,188184
61,188184
62,188184
63,188184
64,188184
65,188184
66,188184
67,188184
68,188184
69,188184
70,188184
71,188184
72,188184
73,188184
74,188193
75,188193
76,188193
77,188197
78,188197
79,188197
80,188197
81,188197
82,188197
83,188197
84,188197
85,188197
86,188197
87,188197
88,188197
89,188197
90,188197
91,188197
92,188197
93,188197
94,188197
95,188197
96,188197
97,188197
98,188197
99,188197
