0,75445
1,118516
2,124528
3,124703
4,125035
5,125199
6,125204
7,125310
8,125578
9,125670
10,125717
11,152290
12,152290
13,152835
14,154231
15,154231
16,154231
17,154231
18,154231
19,154254
20,154431
21,154861
22,154861
23,154901
24,154913
25,155672
26,155676
27,155676
28,155761
29,155761
30,155761
31,155761
32,155761
33,155761
34,155864
35,156362
36,156448
37,156448
38,156448
39,156450
40,156450
41,156450
42,156450
43,158543
44,158543
45,158543
46,158679
47,158679
48,158679
49,158679
50,158714
51,158714
52,158714
53,158714
54,158726
55,158726
56,158736
57,158751
58,158754
59,158756
60,158763
61,158763
62,158763
63,158765
64,158765
65,158765
66,158801
67,159416
68,159416
69,159416
70,159421
71,159421
72,159421
73,159421
74,159421
75,159522
76,159522
77,159524
78,159524
79,159524
80,159526
81,159526
82,159526
83,159526
84,159526
85,159526
86,159526
87,159526
88,159526
89,159526
90,159526
91,159526
92,159646
93,159646
94,159668
95,159668
96,159668
97,159668
98,159668
99,159668
