0,5248
1,5259
2,5259
3,5259
4,5259
5,5259
6,5259
7,5259
8,5259
9,5259
10,5259
11,5259
12,5259
13,5259
14,5259
15,5259
16,5259
17,5259
18,5259
19,5259
20,5259
21,5259
22,5259
23,5259
24,5259
25,5259
26,5259
27,5259
28,5259
29,5259
30,5259
31,5259
32,5259
33,5259
34,5259
35,5259
36,5259
37,5259
38,5259
39,5259
40,5259
41,5259
42,5259
43,5259
44,5259
45,5259
46,5259
47,5259
48,5259
49,5259
50,5259
51,5259
52,5259
53,5259
54,5259
55,5259
56,5259
57,5259
58,5259
59,5259
60,5259
61,5259
62,5259
63,5259
64,5259
65,5259
66,5259
67,5259
68,5259
69,5259
70,5259
71,5259
72,5259
73,5259
74,5259
75,5259
76,5259
77,5259
78,5259
79,5259
80,5259
81,5259
82,5259
83,5259
84,5259
85,5259
86,5259
87,5259
88,5259
89,5259
90,5259
91,5259
92,5259
93,5259
94,5259
95,5259
96,5259
97,5259
98,5259
99,5259
