0,37248
1,37847
2,37872
3,37902
4,37929
5,37968
6,37968
7,37968
8,37968
9,37968
10,37968
11,37968
12,37968
13,37968
14,37968
15,37968
16,37968
17,37968
18,37968
19,37968
20,37968
21,37968
22,37968
23,37968
24,37968
25,37968
26,37968
27,37968
28,37968
29,37968
30,37968
31,37968
32,37968
33,37968
34,37968
35,37968
36,37968
37,37968
38,37980
39,37980
40,37980
41,37980
42,37980
43,37980
44,37980
45,37980
46,37980
47,37980
48,37980
49,37980
50,37980
51,37980
52,37980
53,37980
54,37980
55,37980
56,37980
57,37980
58,37980
59,37980
60,37980
61,37980
62,37980
63,37980
64,37980
65,37980
66,37980
67,37980
68,37980
69,37980
70,37980
71,37980
72,37980
73,37980
74,37980
75,37980
76,37980
77,37980
78,37980
79,37980
80,37980
81,37980
82,37980
83,37980
84,37980
85,37980
86,37980
87,37980
88,37980
89,37980
90,37980
91,37980
92,37980
93,37980
94,37980
95,37980
96,37980
97,37980
98,37980
99,37980
