1,293422
2,362963
3,402315
4,407549
5,410293
6,414746
7,424535
8,425485
9,431214
10,435613
11,437426
12,437933
13,439666
14,441641
15,444110
16,444512
17,444735
18,445561
19,448089
20,449318
21,449526
22,450444
23,453937
24,454521
25,455887
26,456231
27,456769
28,457563
29,459283
30,459609
31,459803
32,460193
33,460367
34,460390
35,463258
36,463615
37,463679
38,463704
39,463915
40,464403
41,465941
42,466086
43,466333
44,466448
45,466546
46,466556
47,466958
48,467520
49,467549
50,467736
51,467985
52,468686
53,468812
54,468821
55,468989
56,474368
57,474399
58,476970
59,477489
60,477672
61,477947
62,478638
63,478769
64,478769
65,481785
66,482119
67,482218
68,482232
69,482258
70,482821
71,482921
72,482945
73,483465
74,484312
75,484717
76,485015
77,486030
78,486039
79,486137
80,486137
81,486160
82,486695
83,486817
84,487235
85,487311
86,487582
87,488045
88,490625
89,490661
90,490661
91,505791
92,509904
93,509928
94,509968
95,509978
96,510152
97,510161
98,510183
99,510242
100,510242
