1,376717
2,407861
3,458810
4,498617
5,513617
6,517138
7,525737
8,527818
9,529704
10,531076
11,534153
12,538513
13,540045
14,540786
15,542491
16,542809
17,544996
18,545406
19,547344
20,547799
21,548478
22,548669
23,549143
24,549860
25,550087
26,550909
27,552190
28,555917
29,556266
30,557472
31,558678
32,559589
33,559802
34,559948
35,560109
36,561653
37,562131
38,562232
39,562332
40,563365
41,563928
42,564161
43,564818
44,565591
45,565671
46,565832
47,566485
48,566626
49,567733
50,567756
51,568267
52,568297
53,570493
54,571059
55,571632
56,571729
57,572488
58,572619
59,572633
60,574396
61,574433
62,575111
63,576324
64,576477
65,576567
66,577030
67,577104
68,577130
69,577157
70,577181
71,577499
72,577700
73,577771
74,577780
75,582102
76,582342
77,583943
78,584374
79,584374
80,584395
81,585553
82,585707
83,585867
84,585867
85,586028
86,586141
87,586354
88,586385
89,586389
90,586525
91,586553
92,586831
93,587018
94,590141
95,590179
96,590268
97,590746
98,590856
99,590910
100,591163
